User ID,Question ID,Score
S15,Q5,0.6666666666666666
S15,Q6,0.0
S15,Q7,0.0
S15,Q8,0.0
S15,Q9,1.0
S15,Q10,1.0
S15,Q11,0.8
S15,Q12,0.8
S15,Q13,1.0
S16,Q1,1.0
S16,Q2,0.4166666666666667
S16,Q3,0.75
S16,Q4,0.8333333333333334
S16,Q5,0.3333333333333333
S16,Q6,1.0
S16,Q7,1.0
S16,Q8,0.5
S16,Q9,0.0
S16,Q10,0.0
S16,Q11,0.6
S16,Q12,0.6
S16,Q13,1.0
S17,Q1,1.0
S17,Q2,0.8333333333333334
S17,Q3,0.5
S17,Q4,0.125
S17,Q5,0.3333333333333333
S17,Q6,0.0
S17,Q7,0.0
S17,Q8,0.5
S17,Q9,1.0
S17,Q10,0.0
S17,Q11,1.0
S17,Q12,0.4
S17,Q13,1.0
S18,Q1,1.0
S18,Q2,0.6666666666666666
S18,Q3,1.0
S18,Q4,0.4583333333333333
S18,Q5,0.3333333333333333
S18,Q6,1.0
S18,Q7,0.0
S18,Q8,1.0
S18,Q9,1.0
S18,Q10,1.0
S18,Q11,1.0
S18,Q12,0.8
S18,Q13,1.0
S19,Q1,1.0
S19,Q2,0.8333333333333334
S19,Q3,1.0
S19,Q4,0.0833333333333333
S19,Q5,0.3333333333333333
S19,Q6,1.0
S19,Q7,0.0
S19,Q8,0.5
S19,Q9,0.0
S19,Q10,1.0
S19,Q11,0.8
S19,Q12,0.8
S19,Q13,0.0
S20,Q1,1.0
S20,Q2,1.0
S20,Q3,0.75
S20,Q4,0.6666666666666666
S20,Q5,1.0
S20,Q6,1.0
S20,Q7,0.0
S20,Q8,0.5
S20,Q9,1.0
S20,Q10,0.0
S20,Q11,0.4
S20,Q12,1.0
S20,Q13,1.0
S21,Q1,1.0
S21,Q2,1.0
S21,Q3,0.75
S21,Q4,0.375
S21,Q5,0.6666666666666666
S21,Q6,0.5
S21,Q7,0.0
S21,Q8,0.5
S21,Q9,1.0
S21,Q10,0.0
S21,Q11,0.6
S21,Q12,0.8
S21,Q13,0.0
S22,Q1,1.0
S22,Q2,0.6666666666666666
S22,Q3,1.0
S22,Q4,0.0416666666666666
S22,Q5,0.3333333333333333
S22,Q6,1.0
S22,Q7,1.0
S22,Q8,0.5
S22,Q9,0.0
S22,Q10,1.0
S22,Q11,1.0
S22,Q12,0.8
S22,Q13,1.0
S23,Q1,1.0
S23,Q2,0.6666666666666666
S23,Q3,0.75
S23,Q4,0.0416666666666666
S23,Q5,0.5
S23,Q6,1.0
S23,Q7,0.0
S23,Q8,0.0
S23,Q9,1.0
S23,Q10,0.0
S23,Q11,0.4
S23,Q12,0.6
S23,Q13,1.0
S24,Q1,1.0
S24,Q2,1.0
S24,Q3,1.0
S24,Q4,0.5416666666666666
S24,Q5,1.0
S24,Q6,1.0
S24,Q7,1.0
S24,Q8,1.0
S24,Q9,1.0
S24,Q10,0.0
S24,Q11,0.8
S24,Q12,1.0
S24,Q13,1.0
S25,Q1,1.0
S25,Q2,0.5833333333333334
S25,Q3,0.0
S25,Q4,0.25
S25,Q5,0.1666666666666666
S25,Q6,1.0
S25,Q7,0.0
S25,Q8,1.0
S25,Q9,0.0
S25,Q10,0.0
S25,Q11,0.8
S25,Q12,1.0
S25,Q13,0.0
S26,Q1,1.0
S26,Q2,1.0
S26,Q3,1.0
S26,Q4,1.0
S26,Q5,1.0
S26,Q6,1.0
S26,Q7,1.0
S26,Q8,1.0
S26,Q9,1.0
S26,Q10,0.0
S26,Q11,0.8
S26,Q12,1.0
S26,Q13,1.0
S27,Q1,0.0
S27,Q2,0.75
S27,Q3,1.0
S27,Q4,0.0416666666666666
S27,Q5,0.3333333333333333
S27,Q6,0.0
S27,Q7,0.0
S27,Q8,0.5
S27,Q9,0.0
S27,Q10,0.0
S27,Q11,0.6
S27,Q12,0.6
S27,Q13,0.0
S28,Q1,1.0
S28,Q2,1.0
S28,Q3,0.75
S28,Q4,0.0833333333333333
S28,Q5,0.3333333333333333
S28,Q6,0.5
S28,Q7,0.0
S28,Q8,1.0
S28,Q9,1.0
S28,Q10,1.0
S28,Q11,0.6
S28,Q12,1.0
S28,Q13,0.0
S29,Q1,1.0
S29,Q2,0.6666666666666666
S29,Q3,1.0
S29,Q4,0.5416666666666666
S29,Q5,0.3333333333333333
S29,Q6,1.0
S29,Q7,0.0
S29,Q8,1.0
S29,Q9,1.0
S29,Q10,0.0
S29,Q11,0.8
S29,Q12,0.8
S29,Q13,1.0
S30,Q1,0.0
S30,Q2,0.8333333333333334
S30,Q3,0.5
S30,Q4,0.0833333333333333
S30,Q5,0.6666666666666666
S30,Q6,0.0
S30,Q7,0.0
S30,Q8,0.0
S30,Q9,0.0
S30,Q10,0.0
S30,Q11,0.8
S30,Q12,0.8
S30,Q13,0.0
S31,Q1,1.0
S31,Q2,0.5
S31,Q3,0.75
S31,Q4,
S31,Q5,0.3333333333333333
S31,Q6,0.5
S31,Q7,1.0
S31,Q8,0.5
S31,Q9,1.0
S31,Q10,0.0
S31,Q11,0.8
S31,Q12,0.8
S31,Q13,1.0
S32,Q1,1.0
S32,Q2,1.0
S32,Q3,0.75
S32,Q4,0.3333333333333333
S32,Q5,0.6666666666666666
S32,Q6,1.0
S32,Q7,0.0
S32,Q8,0.5
S32,Q9,1.0
S32,Q10,0.0
S32,Q11,1.0
S32,Q12,0.6
S32,Q13,1.0
S33,Q1,1.0
S33,Q2,1.0
S33,Q3,1.0
S33,Q4,0.5833333333333334
S33,Q5,0.5
S33,Q6,1.0
S33,Q7,1.0
S33,Q8,0.5
S33,Q9,1.0
S33,Q10,0.0
S33,Q11,1.0
S33,Q12,1.0
S33,Q13,1.0
S34,Q1,1.0
S34,Q2,0.6666666666666666
S34,Q3,0.5
S34,Q4,0.5
S34,Q5,0.3333333333333333
S34,Q6,0.0
S34,Q7,0.0
S34,Q8,0.0
S34,Q9,1.0
S34,Q10,0.0
S34,Q11,0.6
S34,Q12,0.8
S34,Q13,1.0
S35,Q1,0.0
S35,Q2,0.9166666666666666
S35,Q3,0.75
S35,Q4,0.9166666666666666
S35,Q5,1.0
S35,Q6,0.0
S35,Q7,0.0
S35,Q8,1.0
S35,Q9,1.0
S35,Q10,0.0
S35,Q11,0.8
S35,Q12,0.6
S35,Q13,1.0
S36,Q1,1.0
S36,Q2,0.5833333333333334
S36,Q3,0.0
S36,Q4,0.5833333333333334
S36,Q5,0.5
S36,Q6,0.0
S36,Q7,
S36,Q8,0.0
S36,Q9,0.0
S36,Q10,0.0
S36,Q11,0.8
S36,Q12,0.8
S36,Q13,0.0
S37,Q1,1.0
S37,Q2,0.5
S37,Q3,0.75
S37,Q4,0.0833333333333333
S37,Q5,0.1666666666666666
S37,Q6,0.0
S37,Q7,0.0
S37,Q8,0.0
S37,Q9,1.0
S37,Q10,0.0
S37,Q11,0.8
S37,Q12,0.6
S37,Q13,0.0
S38,Q1,1.0
S38,Q2,0.6666666666666666
S38,Q3,1.0
S38,Q4,0.8333333333333334
S38,Q5,0.3333333333333333
S38,Q6,0.0
S38,Q7,0.0
S38,Q8,1.0
S38,Q9,1.0
S38,Q10,1.0
S38,Q11,1.0
S38,Q12,0.8
S38,Q13,0.0
S39,Q1,1.0
S39,Q2,1.0
S39,Q3,0.75
S39,Q4,0.5416666666666666
S39,Q5,0.3333333333333333
S39,Q6,0.5
S39,Q7,0.0
S39,Q8,1.0
S39,Q9,1.0
S39,Q10,0.0
S39,Q11,0.4
S39,Q12,0.6
S39,Q13,0.0
S40,Q1,1.0
S40,Q2,1.0
S40,Q3,1.0
S40,Q4,0.375
S40,Q5,0.3333333333333333
S40,Q6,0.0
S40,Q7,0.0
S40,Q8,0.0
S40,Q9,0.0
S40,Q10,0.0
S40,Q11,0.4
S40,Q12,0.8
S40,Q13,1.0
S41,Q1,0.0
S41,Q2,0.1666666666666666
S41,Q3,0.75
S41,Q4,0.5416666666666666
S41,Q5,0.3333333333333333
S41,Q6,0.0
S41,Q7,1.0
S41,Q8,0.5
S41,Q9,0.0
S41,Q10,0.0
S41,Q11,0.8
S41,Q12,0.6
S41,Q13,1.0
S42,Q1,1.0
S42,Q2,1.0
S42,Q3,0.5
S42,Q4,0.5416666666666666
S42,Q5,0.6666666666666666
S42,Q6,0.0
S42,Q7,1.0
S42,Q8,0.5
S42,Q9,1.0
S42,Q10,0.0
S42,Q11,0.6
S42,Q12,0.6
S42,Q13,0.0
S43,Q1,0.0
S43,Q2,0.8333333333333334
S43,Q3,0.75
S43,Q4,0.5416666666666666
S43,Q5,0.5
S43,Q6,0.0
S43,Q7,1.0
S43,Q8,0.5
S43,Q9,1.0
S43,Q10,0.0
S43,Q11,0.6
S43,Q12,0.6
S43,Q13,1.0
S44,Q1,0.0
S44,Q2,0.6666666666666666
S44,Q3,0.75
S44,Q4,0.1666666666666666
S44,Q5,0.1666666666666666
S44,Q6,1.0
S44,Q7,1.0
S44,Q8,1.0
S44,Q9,1.0
S44,Q10,1.0
S44,Q11,0.8
S44,Q12,1.0
S44,Q13,1.0
S45,Q1,1.0
S45,Q2,0.6666666666666666
S45,Q3,0.5
S45,Q4,0.7916666666666666
S45,Q5,1.0
S45,Q6,0.0
S45,Q7,1.0
S45,Q8,1.0
S45,Q9,0.0
S45,Q10,1.0
S45,Q11,1.0
S45,Q12,0.6
S45,Q13,1.0
S46,Q1,
S46,Q2,
S46,Q3,
S46,Q4,
S46,Q5,
S46,Q6,
S46,Q7,
S46,Q8,
S46,Q9,
S46,Q10,
S46,Q11,
S46,Q12,
S46,Q13,
S47,Q1,1.0
S47,Q2,1.0
S47,Q3,0.75
S47,Q4,0.2916666666666667
S47,Q5,0.5
S47,Q6,1.0
S47,Q7,0.0
S47,Q8,1.0
S47,Q9,1.0
S47,Q10,0.0
S47,Q11,1.0
S47,Q12,0.8
S47,Q13,0.0
S48,Q1,0.0
S48,Q2,0.6666666666666666
S48,Q3,1.0
S48,Q4,0.9583333333333334
S48,Q5,0.6666666666666666
S48,Q6,1.0
S48,Q7,1.0
S48,Q8,1.0
S48,Q9,0.0
S48,Q10,1.0
S48,Q11,1.0
S48,Q12,1.0
S48,Q13,1.0
S49,Q1,
S49,Q2,
S49,Q3,
S49,Q4,
S49,Q5,
S49,Q6,
S49,Q7,
S49,Q8,
S49,Q9,
S49,Q10,
S49,Q11,
S49,Q12,
S49,Q13,
S50,Q1,1.0
S50,Q2,1.0
S50,Q3,1.0
S50,Q4,1.0
S50,Q5,1.0
S50,Q6,1.0
S50,Q7,1.0
S50,Q8,0.5
S50,Q9,1.0
S50,Q10,1.0
S50,Q11,1.0
S50,Q12,0.8
S50,Q13,1.0
S51,Q1,1.0
S51,Q2,1.0
S51,Q3,1.0
S51,Q4,0.7916666666666666
S51,Q5,1.0
S51,Q6,0.0
S51,Q7,1.0
S51,Q8,1.0
S51,Q9,1.0
S51,Q10,0.0
S51,Q11,1.0
S51,Q12,1.0
S51,Q13,1.0
S52,Q1,1.0
S52,Q2,0.9166666666666666
S52,Q3,0.25
S52,Q4,0.5416666666666666
S52,Q5,0.3333333333333333
S52,Q6,1.0
S52,Q7,0.0
S52,Q8,0.0
S52,Q9,0.0
S52,Q10,0.0
S52,Q11,0.8
S52,Q12,0.6
S52,Q13,1.0
S53,Q1,1.0
S53,Q2,0.5
S53,Q3,1.0
S53,Q4,0.0416666666666666
S53,Q5,0.3333333333333333
S53,Q6,1.0
S53,Q7,1.0
S53,Q8,1.0
S53,Q9,1.0
S53,Q10,1.0
S53,Q11,0.8
S53,Q12,0.8
S53,Q13,1.0
S54,Q1,1.0
S54,Q2,0.4166666666666667
S54,Q3,0.25
S54,Q4,
S54,Q5,0.1666666666666666
S54,Q6,0.0
S54,Q7,1.0
S54,Q8,
S54,Q9,0.0
S54,Q10,0.0
S54,Q11,0.8
S54,Q12,0.6
S54,Q13,1.0
S55,Q1,1.0
S55,Q2,1.0
S55,Q3,1.0
S55,Q4,0.8333333333333334
S55,Q5,1.0
S55,Q6,1.0
S55,Q7,1.0
S55,Q8,0.5
S55,Q9,1.0
S55,Q10,0.0
S55,Q11,1.0
S55,Q12,1.0
S55,Q13,1.0
S56,Q1,0.0
S56,Q2,1.0
S56,Q3,0.75
S56,Q4,0.1666666666666666
S56,Q5,0.1666666666666666
S56,Q6,0.0
S56,Q7,0.0
S56,Q8,0.5
S56,Q9,0.0
S56,Q10,0.0
S56,Q11,0.0
S56,Q12,1.0
S56,Q13,1.0
S57,Q1,1.0
S57,Q2,1.0
S57,Q3,1.0
S57,Q4,1.0
S57,Q5,0.3333333333333333
S57,Q6,1.0
S57,Q7,1.0
S57,Q8,1.0
S57,Q9,1.0
S57,Q10,0.0
S57,Q11,
S57,Q12,0.8
S57,Q13,1.0
S58,Q1,1.0
S58,Q2,1.0
S58,Q3,1.0
S58,Q4,0.75
S58,Q5,0.3333333333333333
S58,Q6,0.5
S58,Q7,0.0
S58,Q8,0.0
S58,Q9,1.0
S58,Q10,0.0
S58,Q11,1.0
S58,Q12,0.8
S58,Q13,1.0
S59,Q1,1.0
S59,Q2,0.6666666666666666
S59,Q3,0.75
S59,Q4,0.625
S59,Q5,0.8333333333333334
S59,Q6,0.0
S59,Q7,0.0
S59,Q8,1.0
S59,Q9,1.0
S59,Q10,1.0
S59,Q11,0.6
S59,Q12,0.8
S59,Q13,1.0
S60,Q1,1.0
S60,Q2,0.5
S60,Q3,0.75
S60,Q4,0.0833333333333333
S60,Q5,0.1666666666666666
S60,Q6,0.0
S60,Q7,0.0
S60,Q8,1.0
S60,Q9,1.0
S60,Q10,1.0
S60,Q11,1.0
S60,Q12,0.8
S60,Q13,1.0
S61,Q1,1.0
S61,Q2,0.6666666666666666
S61,Q3,1.0
S61,Q4,0.4583333333333333
S61,Q5,0.1666666666666666
S61,Q6,1.0
S61,Q7,0.0
S61,Q8,0.5
S61,Q9,1.0
S61,Q10,0.0
S61,Q11,1.0
S61,Q12,1.0
S61,Q13,1.0
S62,Q1,0.0
S62,Q2,0.6666666666666666
S62,Q3,0.75
S62,Q4,0.625
S62,Q5,0.3333333333333333
S62,Q6,0.5
S62,Q7,0.0
S62,Q8,0.0
S62,Q9,1.0
S62,Q10,1.0
S62,Q11,1.0
S62,Q12,0.8
S62,Q13,1.0
S63,Q1,1.0
S63,Q2,0.5
S63,Q3,0.75
S63,Q4,0.0833333333333333
S63,Q5,0.3333333333333333
S63,Q6,0.0
S63,Q7,0.0
S63,Q8,0.5
S63,Q9,1.0
S63,Q10,0.0
S63,Q11,1.0
S63,Q12,0.6
S63,Q13,0.0
S64,Q1,1.0
S64,Q2,0.6666666666666666
S64,Q3,1.0
S64,Q4,0.125
S64,Q5,0.3333333333333333
S64,Q6,0.0
S64,Q7,0.0
S64,Q8,0.5
S64,Q9,1.0
S64,Q10,0.0
S64,Q11,0.8
S64,Q12,0.6
S64,Q13,1.0
S65,Q1,0.0
S65,Q2,0.75
S65,Q3,0.75
S65,Q4,0.1666666666666666
S65,Q5,1.0
S65,Q6,0.5
S65,Q7,0.0
S65,Q8,1.0
S65,Q9,1.0
S65,Q10,0.0
S65,Q11,0.8
S65,Q12,0.8
S65,Q13,0.0
S66,Q1,1.0
S66,Q2,0.9166666666666666
S66,Q3,0.75
S66,Q4,0.9166666666666666
S66,Q5,1.0
S66,Q6,1.0
S66,Q7,1.0
S66,Q8,1.0
S66,Q9,1.0
S66,Q10,1.0
S66,Q11,1.0
S66,Q12,0.8
S66,Q13,1.0
S67,Q1,0.0
S67,Q2,0.5
S67,Q3,1.0
S67,Q4,0.4583333333333333
S67,Q5,1.0
S67,Q6,1.0
S67,Q7,0.0
S67,Q8,0.0
S67,Q9,0.0
S67,Q10,0.0
S67,Q11,0.8
S67,Q12,1.0
S67,Q13,1.0
S68,Q1,0.0
S68,Q2,0.3333333333333333
S68,Q3,0.5
S68,Q4,0.375
S68,Q5,0.3333333333333333
S68,Q6,0.5
S68,Q7,1.0
S68,Q8,1.0
S68,Q9,0.0
S68,Q10,0.0
S68,Q11,0.4
S68,Q12,0.6
S68,Q13,0.0
S69,Q1,1.0
S69,Q2,0.5
S69,Q3,0.0
S69,Q4,0.125
S69,Q5,0.1666666666666666
S69,Q6,0.0
S69,Q7,0.0
S69,Q8,0.0
S69,Q9,0.0
S69,Q10,
S69,Q11,0.6
S69,Q12,0.8
S69,Q13,0.0
S70,Q1,1.0
S70,Q2,1.0
S70,Q3,1.0
S70,Q4,0.75
S70,Q5,0.6666666666666666
S70,Q6,1.0
S70,Q7,0.0
S70,Q8,1.0
S70,Q9,1.0
S70,Q10,1.0
S70,Q11,1.0
S70,Q12,1.0
S70,Q13,1.0
S71,Q1,
S71,Q2,
S71,Q3,
S71,Q4,
S71,Q5,
S71,Q6,
S71,Q7,
S71,Q8,
S71,Q9,
S71,Q10,
S71,Q11,
S71,Q12,
S71,Q13,
S72,Q1,1.0
S72,Q2,0.8333333333333334
S72,Q3,0.75
S72,Q4,0.625
S72,Q5,1.0
S72,Q6,0.0
S72,Q7,0.0
S72,Q8,0.0
S72,Q9,1.0
S72,Q10,0.0
S72,Q11,1.0
S72,Q12,0.8
S72,Q13,1.0
S73,Q1,0.0
S73,Q2,0.6666666666666666
S73,Q3,0.75
S73,Q4,0.0416666666666666
S73,Q5,0.1666666666666666
S73,Q6,1.0
S73,Q7,0.0
S73,Q8,0.0
S73,Q9,0.0
S73,Q10,0.0
S73,Q11,0.4
S73,Q12,0.8
S73,Q13,1.0
S74,Q1,1.0
S74,Q2,0.4166666666666667
S74,Q3,0.75
S74,Q4,0.2916666666666667
S74,Q5,0.8333333333333334
S74,Q6,1.0
S74,Q7,0.0
S74,Q8,0.0
S74,Q9,0.0
S74,Q10,0.0
S74,Q11,0.8
S74,Q12,0.8
S74,Q13,0.0
S75,Q1,0.0
S75,Q2,0.5833333333333334
S75,Q3,0.75
S75,Q4,0.5833333333333334
S75,Q5,0.3333333333333333
S75,Q6,1.0
S75,Q7,1.0
S75,Q8,0.0
S75,Q9,1.0
S75,Q10,1.0
S75,Q11,0.4
S75,Q12,0.8
S75,Q13,1.0
S76,Q1,0.0
S76,Q2,0.5833333333333334
S76,Q3,1.0
S76,Q4,0.625
S76,Q5,0.5
S76,Q6,1.0
S76,Q7,1.0
S76,Q8,1.0
S76,Q9,1.0
S76,Q10,0.0
S76,Q11,1.0
S76,Q12,0.8
S76,Q13,0.0
S77,Q1,0.0
S77,Q2,0.6666666666666666
S77,Q3,0.25
S77,Q4,0.125
S77,Q5,0.5
S77,Q6,0.5
S77,Q7,0.0
S77,Q8,0.0
S77,Q9,0.0
S77,Q10,0.0
S77,Q11,0.6
S77,Q12,0.6
S77,Q13,1.0
S78,Q1,0.0
S78,Q2,0.9166666666666666
S78,Q3,0.75
S78,Q4,0.0416666666666666
S78,Q5,0.3333333333333333
S78,Q6,0.0
S78,Q7,0.0
S78,Q8,1.0
S78,Q9,1.0
S78,Q10,0.0
S78,Q11,0.1999999999999999
S78,Q12,0.6
S78,Q13,1.0
S79,Q1,1.0
S79,Q2,0.5833333333333334
S79,Q3,0.75
S79,Q4,0.0833333333333333
S79,Q5,0.6666666666666666
S79,Q6,1.0
S79,Q7,0.0
S79,Q8,1.0
S79,Q9,1.0
S79,Q10,0.0
S79,Q11,0.8
S79,Q12,1.0
S79,Q13,1.0
S80,Q1,0.0
S80,Q2,0.6666666666666666
S80,Q3,0.75
S80,Q4,0.375
S80,Q5,0.3333333333333333
S80,Q6,0.5
S80,Q7,0.0
S80,Q8,0.5
S80,Q9,1.0
S80,Q10,0.0
S80,Q11,0.0
S80,Q12,0.8
S80,Q13,0.0
S81,Q1,0.0
S81,Q2,0.1666666666666666
S81,Q3,0.75
S81,Q4,0.75
S81,Q5,0.3333333333333333
S81,Q6,0.5
S81,Q7,0.0
S81,Q8,1.0
S81,Q9,1.0
S81,Q10,0.0
S81,Q11,0.8
S81,Q12,0.8
S81,Q13,0.0
S82,Q1,0.0
S82,Q2,0.6666666666666666
S82,Q3,0.75
S82,Q4,0.0833333333333333
S82,Q5,0.6666666666666666
S82,Q6,0.0
S82,Q7,0.0
S82,Q8,0.0
S82,Q9,1.0
S82,Q10,0.0
S82,Q11,0.8
S82,Q12,0.8
S82,Q13,1.0
S83,Q1,1.0
S83,Q2,1.0
S83,Q3,1.0
S83,Q4,1.0
S83,Q5,0.5
S83,Q6,1.0
S83,Q7,0.0
S83,Q8,1.0
S83,Q9,1.0
S83,Q10,1.0
S83,Q11,0.8
S83,Q12,1.0
S83,Q13,1.0
S84,Q1,1.0
S84,Q2,0.5
S84,Q3,0.5
S84,Q4,
S84,Q5,0.5
S84,Q6,0.0
S84,Q7,1.0
S84,Q8,1.0
S84,Q9,1.0
S84,Q10,0.0
S84,Q11,0.6
S84,Q12,0.4
S84,Q13,1.0
S85,Q1,1.0
S85,Q2,1.0
S85,Q3,1.0
S85,Q4,0.0833333333333333
S85,Q5,0.3333333333333333
S85,Q6,0.0
S85,Q7,0.0
S85,Q8,0.0
S85,Q9,0.0
S85,Q10,0.0
S85,Q11,0.6
S85,Q12,0.6
S85,Q13,1.0
S86,Q1,1.0
S86,Q2,1.0
S86,Q3,0.5
S86,Q4,1.0
S86,Q5,0.3333333333333333
S86,Q6,1.0
S86,Q7,0.0
S86,Q8,1.0
S86,Q9,1.0
S86,Q10,0.0
S86,Q11,0.8
S86,Q12,0.8
S86,Q13,1.0
S87,Q1,1.0
S87,Q2,1.0
S87,Q3,0.75
S87,Q4,0.125
S87,Q5,0.3333333333333333
S87,Q6,1.0
S87,Q7,1.0
S87,Q8,0.5
S87,Q9,0.0
S87,Q10,0.0
S87,Q11,0.6
S87,Q12,0.8
S87,Q13,1.0
S88,Q1,1.0
S88,Q2,1.0
S88,Q3,1.0
S88,Q4,
S88,Q5,1.0
S88,Q6,1.0
S88,Q7,1.0
S88,Q8,0.5
S88,Q9,1.0
S88,Q10,1.0
S88,Q11,1.0
S88,Q12,0.8
S88,Q13,1.0
S89,Q1,0.0
S89,Q2,0.6666666666666666
S89,Q3,0.75
S89,Q4,0.625
S89,Q5,0.1666666666666666
S89,Q6,1.0
S89,Q7,0.0
S89,Q8,0.5
S89,Q9,1.0
S89,Q10,0.0
S89,Q11,0.6
S89,Q12,0.8
S89,Q13,1.0
S90,Q1,1.0
S90,Q2,0.75
S90,Q3,0.25
S90,Q4,0.625
S90,Q5,0.3333333333333333
S90,Q6,1.0
S90,Q7,0.0
S90,Q8,1.0
S90,Q9,1.0
S90,Q10,1.0
S90,Q11,0.6
S90,Q12,0.1999999999999999
S90,Q13,0.0
S91,Q1,0.0
S91,Q2,0.6666666666666666
S91,Q3,0.5
S91,Q4,0.5833333333333334
S91,Q5,0.6666666666666666
S91,Q6,1.0
S91,Q7,1.0
S91,Q8,0.5
S91,Q9,0.0
S91,Q10,0.0
S91,Q11,0.1999999999999999
S91,Q12,0.6
S91,Q13,1.0
S92,Q1,0.0
S92,Q2,
S92,Q3,1.0
S92,Q4,
S92,Q5,
S92,Q6,0.0
S92,Q7,
S92,Q8,0.5
S92,Q9,
S92,Q10,
S92,Q11,
S92,Q12,
S92,Q13,0.0
S93,Q1,0.0
S93,Q2,1.0
S93,Q3,0.5
S93,Q4,0.125
S93,Q5,0.5
S93,Q6,1.0
S93,Q7,0.0
S93,Q8,0.0
S93,Q9,0.0
S93,Q10,0.0
S93,Q11,0.6
S93,Q12,0.6
